2024/01/08 14:27:15 [error] 19096#19980: *6368 WSARecv() failed (10054: An existing connection was forcibly closed by the remote host) while reading response header from upstream, client: 127.0.0.1, server: , request: "GET /favicon.ico HTTP/1.0", upstream: "fastcgi://127.0.0.1:10002", host: "koukaki.local", referrer: "http://koukaki.local/"
2024/01/19 10:56:44 [crit] 11452#14992: *1525 GetFileAttributesEx() "C:/Users/Jake/Local Sites/koukaki/app/public/wp-content/themes/foce-child/<" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /wp-content/themes/foce-child/%3C?php%20echo%20get_stylesheet_directory_uri()%20.%20%27/assets/screenshot.png%27%20?%3E HTTP/1.0", host: "koukaki.local", referrer: "http://koukaki.local/wp-content/themes/foce-child/style.css?ver=1.0.0"
2024/01/19 10:56:44 [crit] 11452#14992: *1525 GetFileAttributesEx() "C:/Users/Jake/Local Sites/koukaki/app/public/wp-content/themes/foce-child/<" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /wp-content/themes/foce-child/%3C?php%20echo%20get_stylesheet_directory_uri()%20.%20%27/assets/screenshot.png%27%20?%3E HTTP/1.0", host: "koukaki.local", referrer: "http://koukaki.local/wp-content/themes/foce-child/style.css?ver=1.0.0"
2024/01/19 10:56:51 [crit] 11452#14992: *1544 GetFileAttributesEx() "C:/Users/Jake/Local Sites/koukaki/app/public/wp-content/themes/foce-child/<" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /wp-content/themes/foce-child/%3C?php%20echo%20get_stylesheet_directory_uri()%20.%20%27/assets/screenshot.png%27%20?%3E HTTP/1.0", host: "koukaki.local", referrer: "http://koukaki.local/wp-content/themes/foce-child/style.css?ver=1.0.0"
2024/01/19 10:56:51 [crit] 11452#14992: *1544 GetFileAttributesEx() "C:/Users/Jake/Local Sites/koukaki/app/public/wp-content/themes/foce-child/<" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /wp-content/themes/foce-child/%3C?php%20echo%20get_stylesheet_directory_uri()%20.%20%27/assets/screenshot.png%27%20?%3E HTTP/1.0", host: "koukaki.local", referrer: "http://koukaki.local/wp-content/themes/foce-child/style.css?ver=1.0.0"
2024/01/19 11:27:13 [crit] 11452#14992: *2358 GetFileAttributesEx() "C:/Users/Jake/Local Sites/koukaki/app/public/wp-content/themes/foce-child/<" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /wp-content/themes/foce-child/%3C?php%20echo%20get_stylesheet_directory_uri()%20.%20%27/assets/screenshot.png%27%20?%3E HTTP/1.0", host: "koukaki.local", referrer: "http://koukaki.local/wp-content/themes/foce-child/style.css?ver=1.0.0"
2024/01/19 11:27:13 [crit] 11452#14992: *2358 GetFileAttributesEx() "C:/Users/Jake/Local Sites/koukaki/app/public/wp-content/themes/foce-child/<" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /wp-content/themes/foce-child/%3C?php%20echo%20get_stylesheet_directory_uri()%20.%20%27/assets/screenshot.png%27%20?%3E HTTP/1.0", host: "koukaki.local", referrer: "http://koukaki.local/wp-content/themes/foce-child/style.css?ver=1.0.0"
2024/01/19 11:27:19 [crit] 11452#14992: *2383 GetFileAttributesEx() "C:/Users/Jake/Local Sites/koukaki/app/public/wp-content/themes/foce-child/<" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /wp-content/themes/foce-child/%3C?php%20echo%20get_stylesheet_directory_uri()%20.%20%27/assets/screenshot.png%27%20?%3E HTTP/1.0", host: "koukaki.local", referrer: "http://koukaki.local/wp-content/themes/foce-child/style.css?ver=1.0.0"
2024/01/19 11:27:19 [crit] 11452#14992: *2383 GetFileAttributesEx() "C:/Users/Jake/Local Sites/koukaki/app/public/wp-content/themes/foce-child/<" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /wp-content/themes/foce-child/%3C?php%20echo%20get_stylesheet_directory_uri()%20.%20%27/assets/screenshot.png%27%20?%3E HTTP/1.0", host: "koukaki.local", referrer: "http://koukaki.local/wp-content/themes/foce-child/style.css?ver=1.0.0"
2024/01/19 11:28:45 [crit] 11452#14992: *2412 GetFileAttributesEx() "C:/Users/Jake/Local Sites/koukaki/app/public/wp-content/themes/foce-child/<" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /wp-content/themes/foce-child/%3C?php%20echo%20get_stylesheet_directory_uri()%20.%20%27/assets/screenshot.png%27%20?%3E HTTP/1.0", host: "koukaki.local", referrer: "http://koukaki.local/wp-content/themes/foce-child/style.css?ver=1.0.0"
2024/01/19 11:28:45 [crit] 11452#14992: *2412 GetFileAttributesEx() "C:/Users/Jake/Local Sites/koukaki/app/public/wp-content/themes/foce-child/<" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /wp-content/themes/foce-child/%3C?php%20echo%20get_stylesheet_directory_uri()%20.%20%27/assets/screenshot.png%27%20?%3E HTTP/1.0", host: "koukaki.local", referrer: "http://koukaki.local/wp-content/themes/foce-child/style.css?ver=1.0.0"
2024/01/19 11:31:01 [crit] 11452#14992: *2443 GetFileAttributesEx() "C:/Users/Jake/Local Sites/koukaki/app/public/wp-content/themes/foce-child/<" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /wp-content/themes/foce-child/%3C?php%20echo%20get_stylesheet_directory_uri()%20.%20%27/assets/screenshot.png%27%20?%3E HTTP/1.0", host: "koukaki.local", referrer: "http://koukaki.local/wp-content/themes/foce-child/style.css?ver=1.0.0"
2024/01/19 11:31:01 [crit] 11452#14992: *2443 GetFileAttributesEx() "C:/Users/Jake/Local Sites/koukaki/app/public/wp-content/themes/foce-child/<" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /wp-content/themes/foce-child/%3C?php%20echo%20get_stylesheet_directory_uri()%20.%20%27/assets/screenshot.png%27%20?%3E HTTP/1.0", host: "koukaki.local", referrer: "http://koukaki.local/wp-content/themes/foce-child/style.css?ver=1.0.0"
2024/01/19 11:31:07 [crit] 11452#14992: *2463 GetFileAttributesEx() "C:/Users/Jake/Local Sites/koukaki/app/public/wp-content/themes/foce-child/<" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /wp-content/themes/foce-child/%3C?php%20echo%20get_stylesheet_directory_uri()%20.%20%27/assets/screenshot.png%27%20?%3E HTTP/1.0", host: "koukaki.local", referrer: "http://koukaki.local/wp-content/themes/foce-child/style.css?ver=1.0.0"
2024/01/19 11:31:07 [crit] 11452#14992: *2463 GetFileAttributesEx() "C:/Users/Jake/Local Sites/koukaki/app/public/wp-content/themes/foce-child/<" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /wp-content/themes/foce-child/%3C?php%20echo%20get_stylesheet_directory_uri()%20.%20%27/assets/screenshot.png%27%20?%3E HTTP/1.0", host: "koukaki.local", referrer: "http://koukaki.local/wp-content/themes/foce-child/style.css?ver=1.0.0"
2024/01/19 11:31:19 [crit] 11452#14992: *2482 GetFileAttributesEx() "C:/Users/Jake/Local Sites/koukaki/app/public/wp-content/themes/foce-child/<" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /wp-content/themes/foce-child/%3C?php%20echo%20get_stylesheet_directory_uri()%20.%20%27/assets/screenshot.png%27%20?%3E HTTP/1.0", host: "koukaki.local", referrer: "http://koukaki.local/wp-content/themes/foce-child/style.css?ver=1.0.0"
2024/01/19 11:31:19 [crit] 11452#14992: *2482 GetFileAttributesEx() "C:/Users/Jake/Local Sites/koukaki/app/public/wp-content/themes/foce-child/<" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /wp-content/themes/foce-child/%3C?php%20echo%20get_stylesheet_directory_uri()%20.%20%27/assets/screenshot.png%27%20?%3E HTTP/1.0", host: "koukaki.local", referrer: "http://koukaki.local/wp-content/themes/foce-child/style.css?ver=1.0.0"
2024/01/19 11:32:10 [crit] 11452#14992: *2500 GetFileAttributesEx() "C:/Users/Jake/Local Sites/koukaki/app/public/wp-content/themes/foce-child/<" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /wp-content/themes/foce-child/%3C?php%20echo%20get_stylesheet_directory_uri()%20.%20%27/assets/screenshot.png%27%20?%3E HTTP/1.0", host: "koukaki.local", referrer: "http://koukaki.local/wp-content/themes/foce-child/style.css?ver=1.0.0"
2024/01/19 11:32:10 [crit] 11452#14992: *2500 GetFileAttributesEx() "C:/Users/Jake/Local Sites/koukaki/app/public/wp-content/themes/foce-child/<" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /wp-content/themes/foce-child/%3C?php%20echo%20get_stylesheet_directory_uri()%20.%20%27/assets/screenshot.png%27%20?%3E HTTP/1.0", host: "koukaki.local", referrer: "http://koukaki.local/wp-content/themes/foce-child/style.css?ver=1.0.0"
2024/01/19 11:32:49 [crit] 11452#14992: *2524 GetFileAttributesEx() "C:/Users/Jake/Local Sites/koukaki/app/public/wp-content/themes/foce-child/<" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /wp-content/themes/foce-child/%3C?php%20echo%20get_stylesheet_directory_uri()%20.%20%27/assets/screenshot.png%27%20?%3E HTTP/1.0", host: "koukaki.local", referrer: "http://koukaki.local/wp-content/themes/foce-child/style.css?ver=1.0.0"
2024/01/19 11:32:49 [crit] 11452#14992: *2524 GetFileAttributesEx() "C:/Users/Jake/Local Sites/koukaki/app/public/wp-content/themes/foce-child/<" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /wp-content/themes/foce-child/%3C?php%20echo%20get_stylesheet_directory_uri()%20.%20%27/assets/screenshot.png%27%20?%3E HTTP/1.0", host: "koukaki.local", referrer: "http://koukaki.local/wp-content/themes/foce-child/style.css?ver=1.0.0"
2024/01/19 11:33:07 [crit] 11452#14992: *2555 GetFileAttributesEx() "C:/Users/Jake/Local Sites/koukaki/app/public/wp-content/themes/foce-child/<" failed (123: The filename, directory name, or volume label syntax is incorrect), client: 127.0.0.1, server: , request: "GET /wp-content/themes/foce-child/%3C?php%20echo%20get_stylesheet_directory_uri()%20.%20%27/assets/screenshot.png%27%20?%3E HTTP/1.0", host: "koukaki.local", referrer: "http://koukaki.local/wp-content/themes/foce-child/style.css?ver=1.0.0"
